"2024-08-05","Meta Ads","Video","Healthcare","USA","46548","1047","0.0225","1.5500","1622.85","28","57.9600","7800.92","4.8100","370"
"2024-11-29","Meta Ads","Video","E-commerce","Germany","61652","2614","0.0424","1.2800","3345.92","133","25.1600","20303.14","6.0700","371"
"2024-12-08","Meta Ads","Search","Healthcare","USA","6875","158","0.0231","1.8300","289.14","2","144.5700","386.94","1.3400","372"
"2024-07-06","Meta Ads","Display","EdTech","USA","194933","4054","0.0208","2.0300","8229.62","197","41.7700","9992.76","1.2100","373"
"2024-12-26","Google Ads","Search","SaaS","India","106975","4300","0.0402","2.3900","10277.00","335","30.6800","35904.36","3.4900","374"
"2024-02-25","Google Ads","Search","EdTech","Canada","100386","5250","0.0523","0.9800","5145.00","254","20.2600","73673.45","14.3200","375"
"2024-09-04","Google Ads","Video","EdTech","UK","154805","9535","0.0616","0.9600","9153.60","525","17.4400","18155.37","1.9800","376"
"2024-03-31","Meta Ads","Display","Fintech","Canada","151295","2163","0.0143","1.5800","3417.54","85","40.2100","3173.67","0.9300","377"
"2024-02-08","Google Ads","Shopping","SaaS","UK","10574","389","0.0368","2.5900","1007.51","6","167.9200","908.68","0.9000","378"
"2024-05-09","TikTok Ads","Video","Fintech","Australia","41839","2991","0.0715","0.9900","2961.09","45","65.8000","9665.89","3.2600","379"
"2024-04-19","TikTok Ads","Display","E-commerce","Canada","20282","1740","0.0858","1.2500","2175.00","94","23.1400","14237.00","6.5500","380"
"2024-06-17","Meta Ads","Shopping","SaaS","India","127872","2953","0.0231","0.5900","1742.27","150","11.6200","15282.38","8.7700","381"
"2024-01-25","Google Ads","Search","Healthcare","UAE","50203","1390","0.0277","1.9500","2710.50","47","57.6700","11338.98","4.1800","382"
"2024-07-16","TikTok Ads","Video","Fintech","Australia","147658","6939","0.0470","0.8600","5967.54","282","21.1600","39581.75","6.6300","383"
"2024-11-04","Google Ads","Display","Fintech","Germany","146779","5019","0.0342","2.2200","11142.18","349","31.9300","91145.36","8.1800","384"
"2024-01-14","TikTok Ads","Search","SaaS","India","85428","5134","0.0601","0.8600","4415.24","202","21.8600","37603.74","8.5200","385"
"2024-10-12","Google Ads","Search","Healthcare","Germany","185488","3950","0.0213","1.3900","5490.50","289","19.0000","75172.15","13.6900","386"
"2024-05-05","TikTok Ads","Video","EdTech","UAE","192428","9967","0.0518","1.6000","15947.20","570","27.9800","78044.55","4.8900","387"
"2024-06-02","Meta Ads","Shopping","SaaS","Canada","52013","1565","0.0301","1.0300","1611.95","23","70.0800","6481.69","4.0200","388"
"2024-09-11","Meta Ads","Display","E-commerce","Australia","28567","999","0.0350","1.6900","1688.31","68","24.8300","13037.25","7.7200","389"
"2024-06-26","Google Ads","Shopping","EdTech","USA","133588","6545","0.0490","1.6800","10995.60","241","45.6200","34421.71","3.1300","390"
"2024-10-18","Google Ads","Search","E-commerce","India","49484","1118","0.0226","2.0500","2291.90","79","29.0100","18417.53","8.0400","391"
"2024-08-19","Google Ads","Shopping","Healthcare","UK","33756","2150","0.0637","2.1700","4665.50","108","43.2000","7948.11","1.7000","392"
"2024-11-19","Google Ads","Search","E-commerce","UAE","96170","5145","0.0535","2.1200","10907.40","268","40.7000","72622.99","6.6600","393"
"2024-07-04","Google Ads","Search","Healthcare","USA","18877","545","0.0289","3.2000","1744.00","26","67.0800","5981.00","3.4300","394"
"2024-03-28","Meta Ads","Video","Fintech","UAE","103162","1485","0.0144","0.9700","1440.45","35","41.1600","5899.50","4.1000","395"
"2024-01-29","Google Ads","Video","Fintech","UK","82462","3916","0.0475","2.1000","8223.60","199","41.3200","48785.37","5.9300","396"
"2024-09-02","Google Ads","Search","EdTech","UAE","142844","2971","0.0208","1.6900","5020.99","95","52.8500","5534.94","1.1000","397"
"2024-04-15","Meta Ads","Shopping","Healthcare","UK","106505","1022","0.0096","1.8000","1839.60","27","68.1300","2467.18","1.3400","398"
"2024-01-18","Google Ads","Display","E-commerce","Australia","55248","1646","0.0298","2.6000","4279.60","43","99.5300","12311.15","2.8800","399"
"2024-08-09","Google Ads","Display","Healthcare","UAE","90374","2349","0.0260","0.9700","2278.53","69","33.0200","5506.03","2.4200","400"
"2024-05-25","Google Ads","Search","E-commerce","India","65107","1777","0.0273","1.6300","2896.51","128","22.6300","29612.56","10.2200","401"
"2024-03-06","Meta Ads","Video","EdTech","USA","104976","1238","0.0118","1.5200","1881.76","16","117.6100","4162.98","2.2100","402"
"2024-05-31","Google Ads","Search","Fintech","USA","50201","2198","0.0438","2.2500","4945.50","112","44.1600","12918.19","2.6100","403"
"2024-02-07","Meta Ads","Shopping","Healthcare","Canada","101019","2515","0.0249","1.6900","4250.35","72","59.0300","11353.12","2.6700","404"
"2024-03-02","Google Ads","Shopping","SaaS","India","69839","1620","0.0232","1.2600","2041.20","80","25.5200","22785.52","11.1600","405"
"2024-01-16","Meta Ads","Video","Fintech","USA","143421","3542","0.0247","0.8600","3046.12","181","16.8300","26273.04","8.6300","406"
"2024-11-10","Google Ads","Display","SaaS","Australia","124774","3481","0.0279","1.2100","4212.01","113","37.2700","4447.19","1.0600","407"
"2024-02-27","Google Ads","Video","SaaS","USA","104794","5920","0.0565","3.6600","21667.20","359","60.3500","21837.83","1.0100","408"
"2024-10-13","Meta Ads","Shopping","Fintech","Australia","71537","1809","0.0253","1.6500","2984.85","57","52.3700","6227.50","2.0900","409"
"2024-04-14","Meta Ads","Video","EdTech","USA","33549","1224","0.0365","0.7600","930.24","89","10.4500","26101.34","28.0600","410"
"2024-11-03","Google Ads","Video","Fintech","USA","198604","8162","0.0411","3.1000","25302.20","584","43.3300","25281.15","1.0000","411"
"2024-04-08","Google Ads","Search","Healthcare","Canada","114028","3112","0.0273","1.3600","4232.32","120","35.2700","10393.96","2.4600","412"
"2024-02-17","Google Ads","Video","SaaS","Germany","133027","7808","0.0587","1.2600","9838.08","153","64.3000","22193.12","2.2600","413"
"2024-11-12","Meta Ads","Video","EdTech","Germany","27419","1192","0.0435","1.8300","2181.36","38","57.4000","5935.39","2.7200","414"
"2024-06-05","TikTok Ads","Video","Healthcare","Australia","180309","5823","0.0323","0.6500","3784.95","232","16.3100","46549.68","12.3000","415"
"2024-05-24","Google Ads","Video","Healthcare","Canada","102648","2330","0.0227","2.5500","5941.50","157","37.8400","28653.63","4.8200","416"
"2024-03-01","TikTok Ads","Shopping","E-commerce","UK","91795","3800","0.0414","1.2200","4636.00","157","29.5300","24815.09","5.3500","417"
"2024-03-22","Meta Ads","Video","SaaS","Canada","168402","5237","0.0311","0.8500","4451.45","188","23.6800","43774.92","9.8300","418"
"2024-01-20","Google Ads","Display","E-commerce","Canada","181687","8321","0.0458","3.1400","26127.94","651","40.1400","189283.47","7.2400","419"
"2024-07-08","Meta Ads","Search","E-commerce","India","22543","333","0.0148","1.4900","496.17","12","41.3500","642.18","1.2900","420"
"2024-12-23","TikTok Ads","Video","E-commerce","Canada","125419","4126","0.0329","0.8500","3507.10","294","11.9300","32829.78","9.3600","421"
"2024-07-22","Google Ads","Display","SaaS","UK","166792","6071","0.0364","3.1500","19123.65","323","59.2100","23590.83","1.2300","422"
"2024-06-26","TikTok Ads","Search","SaaS","USA","7889","416","0.0528","1.0000","416.00","16","26.0000","2147.95","5.1600","423"
"2024-11-14","Meta Ads","Video","E-commerce","India","129746","4891","0.0377","1.8100","8852.71","117","75.6600","26101.17","2.9500","424"
"2024-03-17","Google Ads","Display","E-commerce","Germany","94506","3269","0.0346","1.5600","5099.64","193","26.4200","7342.38","1.4400","425"
"2024-08-14","Google Ads","Search","SaaS","USA","109263","2829","0.0259","0.8800","2489.52","129","19.3000","14321.34","5.7500","426"
"2024-05-17","Google Ads","Display","EdTech","Canada","12086","594","0.0492","2.4600","1461.24","21","69.5800","3418.15","2.3400","427"
"2024-06-13","Google Ads","Video","Fintech","UAE","105814","6126","0.0579","2.7900","17091.54","289","59.1400","45447.24","2.6600","428"
"2024-05-07","TikTok Ads","Display","SaaS","UK","145497","4743","0.0326","0.3500","1660.05","313","5.3000","81349.35","49.0000","429"
"2024-08-16","TikTok Ads","Shopping","Healthcare","Canada","41113","2347","0.0571","0.9600","2253.12","33","68.2800","2659.26","1.1800","430"
"2024-01-15","Google Ads","Search","SaaS","Canada","43098","1620","0.0376","2.7300","4422.60","39","113.4000","7135.44","1.6100","431"
"2024-02-28","Meta Ads","Shopping","Healthcare","Canada","119598","1064","0.0089","2.0000","2128.00","64","33.2500","17165.43","8.0700","432"
"2024-06-18","Google Ads","Search","Healthcare","UAE","184889","6212","0.0336","2.1700","13480.04","73","184.6600","2434.91","0.1800","433"
"2024-08-28","Meta Ads","Display","E-commerce","Canada","25991","309","0.0119","1.5200","469.68","14","33.5500","2306.63","4.9100","434"
"2024-04-17","TikTok Ads","Shopping","EdTech","Australia","100028","7402","0.0740","0.7300","5403.46","100","54.0300","7280.48","1.3500","435"
"2024-11-21","Google Ads","Display","EdTech","India","150778","2985","0.0198","1.3900","4149.15","59","70.3200","16435.61","3.9600","436"
"2024-08-27","Meta Ads","Search","EdTech","UAE","158504","4897","0.0309","0.4300","2105.71","255","8.2600","54921.72","26.0800","437"
"2024-07-31","TikTok Ads","Search","EdTech","India","29741","1287","0.0433","1.2300","1583.01","55","28.7800","6012.36","3.8000","438"
"2024-03-12","Google Ads","Shopping","Fintech","Australia","155033","5782","0.0373","2.1700","12546.94","248","50.5900","71470.23","5.7000","439"
"2024-05-18","Meta Ads","Search","EdTech","UAE","14491","259","0.0179","1.7000","440.30","3","146.7700","260.32","0.5900","440"
"2024-08-15","TikTok Ads","Shopping","Fintech","Canada","13562","790","0.0583","1.1800","932.20","40","23.3000","7014.55","7.5200","441"
"2024-01-18","Meta Ads","Shopping","Healthcare","UAE","84830","2612","0.0308","1.9800","5171.76","84","61.5700","6284.59","1.2200","442"
"2024-03-13","Meta Ads","Shopping","Fintech","UAE","156043","4478","0.0287","1.3300","5955.74","193","30.8600","22322.38","3.7500","443"
"2024-03-22","Google Ads","Display","E-commerce","Australia","39542","1209","0.0306","1.8500","2236.65","42","53.2500","7992.11","3.5700","444"
"2024-05-21","Meta Ads","Shopping","Healthcare","Germany","119427","1146","0.0096","1.9300","2211.78","27","81.9200","5094.36","2.3000","445"
"2024-08-15","Google Ads","Shopping","EdTech","India","175623","9483","0.0540","0.9700","9198.51","268","34.3200","79311.56","8.6200","446"
"2024-07-19","TikTok Ads","Display","Healthcare","UK","115304","3551","0.0308","1.5600","5539.56","232","23.8800","22178.10","4.0000","447"
"2024-07-25","Google Ads","Search","SaaS","Australia","93919","4968","0.0529","2.5500","12668.40","308","41.1300","66254.75","5.2300","448"
"2024-09-24","TikTok Ads","Shopping","Fintech","UAE","132571","9147","0.0690","1.0200","9329.94","502","18.5900","55471.30","5.9500","449"
"2024-11-04","TikTok Ads","Display","Fintech","UAE","46190","3030","0.0656","0.4200","1272.60","183","6.9500","38945.83","30.6000","450"
"2024-07-19","Google Ads","Display","Fintech","India","110848","3181","0.0287","2.4500","7793.45","186","41.9000","32321.78","4.1500","451"
"2024-10-29","Meta Ads","Display","Healthcare","Australia","152996","3136","0.0205","1.7900","5613.44","82","68.4600","6472.17","1.1500","452"
"2024-11-13","Google Ads","Display","E-commerce","UAE","92502","2960","0.0320","2.0600","6097.60","201","30.3400","47885.36","7.8500","453"
"2024-06-03","TikTok Ads","Shopping","E-commerce","UAE","62600","3142","0.0502","0.7100","2230.82","245","9.1100","17495.08","7.8400","454"
"2024-12-22","Meta Ads","Video","Healthcare","Australia","79964","1487","0.0186","1.0700","1591.09","22","72.3200","3882.65","2.4400","455"
"2024-12-19","TikTok Ads","Display","EdTech","Germany","105127","7747","0.0737","0.8800","6817.36","460","14.8200","99299.90","14.5700","456"
"2024-01-07","Google Ads","Shopping","EdTech","UAE","73803","1505","0.0204","2.1200","3190.60","98","32.5600","18709.86","5.8600","457"
"2024-11-23","Google Ads","Display","EdTech","USA","133792","6943","0.0519","2.3500","16316.05","186","87.7200","17630.23","1.0800","458"
"2024-12-26","Google Ads","Display","EdTech","UK","77258","3963","0.0513","1.8000","7133.40","135","52.8400","34518.13","4.8400","459"
"2024-02-29","Meta Ads","Search","E-commerce","UAE","36127","610","0.0169","1.1100","677.10","45","15.0500","6906.40","10.2000","460"
"2024-05-10","Google Ads","Display","EdTech","UAE","74672","2665","0.0357","1.5600","4157.40","129","32.2300","32318.91","7.7700","461"
"2024-06-24","Google Ads","Shopping","Healthcare","UK","96575","4925","0.0510","2.4000","11820.00","181","65.3000","7335.74","0.6200","462"
"2024-04-28","TikTok Ads","Video","EdTech","India","110940","6512","0.0587","1.4100","9181.92","108","85.0200","14612.87","1.5900","463"
"2024-07-17","Google Ads","Video","EdTech","Germany","113500","7604","0.0670","1.3000","9885.20","340","29.0700","21520.64","2.1800","464"
"2024-04-01","Meta Ads","Search","E-commerce","UK","91332","3762","0.0412","0.6500","2445.30","125","19.5600","31285.11","12.7900","465"
"2024-04-18","TikTok Ads","Search","Healthcare","Australia","41558","1757","0.0423","1.2100","2125.97","72","29.5300","18414.15","8.6600","466"
"2024-10-31","Meta Ads","Video","EdTech","UAE","140453","4213","0.0300","1.0900","4592.17","56","82.0000","4347.77","0.9500","467"
"2024-08-27","TikTok Ads","Video","EdTech","UAE","149526","4321","0.0289","0.7800","3370.38","120","28.0900","25118.55","7.4500","468"
"2024-04-21","TikTok Ads","Display","SaaS","Germany","27936","1402","0.0502","1.3200","1850.64","99","18.6900","26865.90","14.5200","469"
"2024-04-29","Meta Ads","Search","Healthcare","USA","77746","2861","0.0368","1.0400","2975.44","82","36.2900","21523.93","7.2300","470"
"2024-02-20","Google Ads","Shopping","Fintech","UK","162489","4500","0.0277","3.0300","13635.00","184","74.1000","54944.54","4.0300","471"
"2024-04-17","Google Ads","Video","Healthcare","UK","105804","3110","0.0294","0.9700","3016.70","200","15.0800","49067.29","16.2700","472"
"2024-09-15","Meta Ads","Video","Fintech","Germany","37599","1225","0.0326","1.3000","1592.50","73","21.8200","19164.89","12.0300","473"
"2024-12-05","Google Ads","Shopping","Healthcare","Australia","134560","5947","0.0442","2.8400","16889.48","144","117.2900","23257.77","1.3800","474"
"2024-05-05","Meta Ads","Search","Healthcare","Canada","76155","3548","0.0466","1.2500","4435.00","243","18.2500","30659.34","6.9100","475"
"2024-02-27","TikTok Ads","Display","SaaS","UK","133303","4225","0.0317","1.5300","6464.25","139","46.5100","8508.68","1.3200","476"
"2024-04-14","Google Ads","Shopping","E-commerce","India","9791","519","0.0531","3.9500","2050.05","40","51.2500","2255.24","1.1000","477"
"2024-05-02","Google Ads","Video","EdTech","UAE","117333","2898","0.0247","3.9300","11389.14","48","237.2700","5367.73","0.4700","478"
"2024-02-29","Google Ads","Search","Healthcare","USA","34802","1708","0.0491","2.9000","4953.20","72","68.7900","6827.25","1.3800","479"
"2024-12-06","TikTok Ads","Search","Fintech","UK","180021","13105","0.0728","1.6100","21099.05","880","23.9800","75656.62","3.5900","480"
"2024-10-17","TikTok Ads","Display","Healthcare","India","81394","5192","0.0638","0.9400","4880.48","253","19.2900","41499.01","8.5000","481"
"2024-05-26","TikTok Ads","Search","E-commerce","Canada","143518","10491","0.0731","0.8500","8917.35","313","28.4900","46285.52","5.1900","482"
"2024-09-14","Meta Ads","Display","SaaS","USA","152680","6214","0.0407","2.1000","13049.40","283","46.1100","13261.37","1.0200","483"
"2024-09-06","Google Ads","Shopping","E-commerce","Germany","101299","3504","0.0346","1.8000","6307.20","250","25.2300","36776.35","5.8300","484"
"2024-04-13","TikTok Ads","Video","EdTech","UK","79965","3070","0.0384","1.0200","3131.40","237","13.2100","65306.00","20.8600","485"
"2024-09-20","Google Ads","Display","Healthcare","USA","168384","4681","0.0278","2.5700","12030.17","267","45.0600","58628.48","4.8700","486"
"2024-08-30","Meta Ads","Video","Healthcare","Germany","140431","1544","0.0110","0.5200","802.88","74","10.8500","2904.54","3.6200","487"
"2024-10-09","Meta Ads","Video","Fintech","UK","7402","91","0.0124","2.0800","189.28","6","31.5500","1105.17","5.8400","488"
"2024-08-22","Google Ads","Display","Fintech","Australia","106026","5152","0.0486","1.7200","8861.44","240","36.9200","50663.13","5.7200","489"
"2024-06-04","Google Ads","Video","SaaS","Canada","113368","5260","0.0464","1.3100","6890.60","168","41.0200","8983.58","1.3000","490"
"2024-09-25","Google Ads","Shopping","EdTech","Australia","49225","2367","0.0481","1.8400","4355.28","137","31.7900","8811.53","2.0200","491"
"2024-06-18","Google Ads","Display","E-commerce","Germany","89263","3695","0.0414","1.7700","6540.15","155","42.1900","19291.23","2.9500","492"
"2024-05-28","Meta Ads","Search","EdTech","India","49789","622","0.0125","2.0800","1293.76","48","26.9500","7704.96","5.9600","493"
"2024-08-01","Meta Ads","Display","E-commerce","USA","168947","4510","0.0267","1.9400","8749.40","179","48.8800","48341.14","5.5300","494"
"2024-04-22","Google Ads","Search","E-commerce","Germany","107364","4895","0.0456","2.6500","12971.75","200","64.8600","42108.23","3.2500","495"
"2024-06-13","TikTok Ads","Search","EdTech","UAE","139511","8384","0.0601","1.3500","11318.40","209","54.1600","26357.30","2.3300","496"
"2024-04-11","TikTok Ads","Video","SaaS","Germany","195026","9653","0.0495","1.8300","17664.99","371","47.6100","94022.57","5.3200","497"
"2024-06-25","Google Ads","Video","EdTech","UK","132152","7572","0.0573","1.1400","8632.08","552","15.6400","115644.47","13.4000","498"
"2024-09-12","Google Ads","Search","Fintech","UK","25927","1501","0.0579","1.0100","1516.01","44","34.4500","4091.03","2.7000","499"
"2024-07-14","Google Ads","Shopping","Fintech","Australia","116695","5799","0.0497","3.1300","18150.87","372","48.7900","56034.95","3.0900","500"
"2024-11-20","Meta Ads","Shopping","E-commerce","Germany","165322","4529","0.0274","1.7300","7835.17","167","46.9200","38358.92","4.9000","501"
"2024-12-13","Meta Ads","Video","Healthcare","India","149542","2497","0.0167","1.0400","2596.88","70","37.1000","12612.87","4.8600","502"
"2024-09-17","Meta Ads","Video","Healthcare","UK","20021","462","0.0231","1.5700","725.34","20","36.2700","4554.08","6.2800","503"
"2024-11-28","Meta Ads","Search","E-commerce","UK","116030","4177","0.0360","0.9000","3759.30","188","20.0000","8691.11","2.3100","504"
"2024-01-16","Google Ads","Shopping","SaaS","UAE","31783","781","0.0246","1.1600","905.96","49","18.4900","4886.84","5.3900","505"
"2024-08-11","TikTok Ads","Search","E-commerce","Australia","164599","11209","0.0681","0.4100","4595.69","653","7.0400","133415.01","29.0300","506"
"2024-01-14","Meta Ads","Display","EdTech","India","171020","2616","0.0153","0.4400","1151.04","41","28.0700","9636.88","8.3700","507"
"2024-07-28","Google Ads","Video","Healthcare","India","173678","11428","0.0658","2.1100","24113.08","310","77.7800","83080.36","3.4500","508"
"2024-01-24","Google Ads","Shopping","Fintech","Australia","31325","858","0.0274","2.1200","1818.96","43","42.3000","2004.67","1.1000","509"
"2024-04-18","TikTok Ads","Video","Fintech","India","188844","12860","0.0681","0.9800","12602.80","892","14.1300","133607.64","10.6000","510"
"2024-12-30","Meta Ads","Display","SaaS","Australia","49134","1026","0.0209","0.8000","820.80","16","51.3000","1025.05","1.2500","511"
"2024-09-10","TikTok Ads","Search","E-commerce","Canada","90468","5753","0.0636","0.8000","4602.40","141","32.6400","12042.73","2.6200","512"
"2024-06-24","Google Ads","Video","E-commerce","Australia","117223","7935","0.0677","2.0200","16028.70","166","96.5600","47449.87","2.9600","513"
"2024-04-30","Google Ads","Display","SaaS","India","114599","2028","0.0177","2.4300","4928.04","29","169.9300","5366.72","1.0900","514"
"2024-03-07","Meta Ads","Display","Healthcare","Australia","92793","1261","0.0136","0.3700","466.57","80","5.8300","13024.34","27.9200","515"
"2024-10-08","Meta Ads","Video","Fintech","UK","198581","1985","0.0100","1.7600","3493.60","38","91.9400","8029.71","2.3000","516"
"2024-07-21","Google Ads","Video","SaaS","Canada","157890","9204","0.0583","3.3700","31017.48","321","96.6300","10260.33","0.3300","517"
"2024-03-26","TikTok Ads","Shopping","SaaS","Germany","93478","5786","0.0619","0.4200","2430.12","272","8.9300","27905.19","11.4800","518"
"2024-08-09","TikTok Ads","Video","SaaS","UK","122408","6671","0.0545","1.1700","7805.07","293","26.6400","67215.82","8.6100","519"
"2024-04-04","Google Ads","Search","EdTech","Germany","161215","5948","0.0369","2.2700","13501.96","439","30.7600","105685.25","7.8300","520"
"2024-01-30","TikTok Ads","Video","Fintech","India","48147","3562","0.0740","0.4200","1496.04","163","9.1800","41382.29","27.6600","521"
"2024-11-29","Google Ads","Video","EdTech","Canada","9134","228","0.0250","1.3900","316.92","2","158.4600","329.55","1.0400","522"
"2024-04-04","Meta Ads","Video","EdTech","USA","90818","3287","0.0362","0.8000","2629.60","123","21.3800","11242.68","4.2800","523"
"2024-06-28","Google Ads","Video","SaaS","India","118415","6500","0.0549","1.7400","11310.00","458","24.6900","110383.15","9.7600","524"
"2024-11-13","TikTok Ads","Shopping","SaaS","Germany","113886","4965","0.0436","1.3400","6653.10","141","47.1900","24007.44","3.6100","525"
"2024-07-04","TikTok Ads","Search","E-commerce","UAE","162826","7815","0.0480","1.6400","12816.60","120","106.8100","13520.75","1.0500","526"
"2024-03-29","Meta Ads","Display","Healthcare","USA","113668","2864","0.0252","1.5700","4496.48","81","55.5100","6109.21","1.3600","527"
"2024-06-21","Meta Ads","Shopping","Healthcare","Australia","76880","1798","0.0234","1.1800","2121.64","91","23.3100","8926.11","4.2100","528"
"2024-05-10","Meta Ads","Display","E-commerce","UAE","29485","1341","0.0455","1.4100","1890.81","46","41.1000","4626.55","2.4500","529"
"2024-07-10","Meta Ads","Shopping","Healthcare","India","134614","3190","0.0237","1.7800","5678.20","188","30.2000","41736.54","7.3500","530"
"2024-09-28","Google Ads","Search","EdTech","Australia","138438","4734","0.0342","3.5400","16758.36","191","87.7400","38220.88","2.2800","531"
"2024-12-23","TikTok Ads","Video","SaaS","Canada","22221","1706","0.0768","0.5000","853.00","74","11.5300","14659.06","17.1900","532"
"2024-11-10","Google Ads","Search","E-commerce","Germany","34764","1251","0.0360","0.8300","1038.33","83","12.5100","3361.16","3.2400","533"
"2024-03-18","Google Ads","Shopping","Fintech","India","116451","3388","0.0291","3.3900","11485.32","188","61.0900","28791.61","2.5100","534"
"2024-03-27","Meta Ads","Video","Fintech","Canada","61387","1608","0.0262","2.0900","3360.72","96","35.0100","12312.27","3.6600","535"
"2024-11-01","TikTok Ads","Shopping","SaaS","UAE","139607","10289","0.0737","0.9100","9362.99","580","16.1400","94107.07","10.0500","536"
"2024-02-03","Meta Ads","Shopping","EdTech","UK","48271","1182","0.0245","1.9400","2293.08","30","76.4400","2529.50","1.1000","537"
"2024-11-21","TikTok Ads","Search","EdTech","Australia","181833","10018","0.0551","0.4800","4808.64","686","7.0100","153650.81","31.9500","538"
"2024-02-13","Google Ads","Search","E-commerce","Germany","188276","11277","0.0599","2.4800","27966.96","554","50.4800","89376.47","3.2000","539"
"2024-05-20","Meta Ads","Video","E-commerce","USA","83678","2761","0.0330","1.6600","4583.26","35","130.9500","4630.48","1.0100","540"
"2024-07-14","Meta Ads","Search","Fintech","Australia","165552","4337","0.0262","2.2200","9628.14","132","72.9400","21448.35","2.2300","541"
"2024-02-17","TikTok Ads","Shopping","Healthcare","Canada","130438","7721","0.0592","1.6000","12353.60","353","35.0000","70310.53","5.6900","542"
"2024-04-25","Google Ads","Search","SaaS","Australia","32898","1743","0.0530","1.1700","2039.31","130","15.6900","31968.71","15.6800","543"
"2024-12-14","TikTok Ads","Shopping","SaaS","India","141917","4796","0.0338","0.6600","3165.36","369","8.5800","11953.05","3.7800","544"
"2024-09-03","Meta Ads","Search","Healthcare","Germany","36153","882","0.0244","1.6800","1481.76","62","23.9000","16744.05","11.3000","545"
"2024-08-18","Meta Ads","Video","EdTech","UK","82271","3397","0.0413","0.5200","1766.44","36","49.0700","6412.73","3.6300","546"
"2024-11-22","TikTok Ads","Shopping","SaaS","USA","146958","7494","0.0510","1.6800","12589.92","538","23.4000","117826.98","9.3600","547"
"2024-06-14","Meta Ads","Search","Healthcare","USA","140372","4548","0.0324","1.4400","6549.12","125","52.3900","23552.19","3.6000","548"
"2024-01-27","TikTok Ads","Video","SaaS","UAE","196889","9568","0.0486","0.9300","8898.24","137","64.9500","34964.66","3.9300","549"
"2024-12-30","TikTok Ads","Search","Fintech","Germany","61921","3814","0.0616","0.3100","1182.34","50","23.6500","8842.35","7.4800","550"
"2024-09-16","Google Ads","Video","E-commerce","UK","13605","300","0.0221","2.0800","624.00","21","29.7100","4495.51","7.2000","551"
"2024-02-11","TikTok Ads","Display","EdTech","UK","77467","3300","0.0426","1.0100","3333.00","180","18.5200","42781.66","12.8400","552"
"2024-09-26","Google Ads","Shopping","E-commerce","Canada","161089","6540","0.0406","2.1000","13734.00","285","48.1900","49746.79","3.6200","553"
"2024-05-23","Google Ads","Display","SaaS","Germany","116041","6428","0.0554","1.7500","11249.00","74","152.0100","13873.48","1.2300","554"
"2024-02-16","Meta Ads","Shopping","Fintech","Canada","35755","654","0.0183","1.6000","1046.40","40","26.1600","11846.71","11.3200","555"
"2024-02-11","Google Ads","Shopping","Fintech","UAE","29016","1088","0.0375","2.0600","2241.28","56","40.0200","9936.27","4.4300","556"
"2024-09-13","Google Ads","Shopping","Healthcare","USA","85618","2679","0.0313","0.9200","2464.68","74","33.3100","6024.46","2.4400","557"
"2024-10-25","Meta Ads","Video","Fintech","UK","184298","7758","0.0421","1.5500","12024.90","351","34.2600","91198.92","7.5800","558"
"2024-07-11","Meta Ads","Shopping","Healthcare","Canada","117200","1699","0.0145","1.9400","3296.06","113","29.1700","30970.48","9.4000","559"
"2024-09-25","TikTok Ads","Search","E-commerce","India","170396","10138","0.0595","1.0800","10949.04","494","22.1600","99795.18","9.1100","560"
"2024-05-05","Google Ads","Shopping","SaaS","Germany","134157","3407","0.0254","2.4100","8210.87","147","55.8600","41434.67","5.0500","561"
"2024-12-12","Meta Ads","Search","Healthcare","Australia","30457","606","0.0199","0.5800","351.48","34","10.3400","4981.94","14.1700","562"
"2024-03-17","Meta Ads","Video","SaaS","India","22878","619","0.0271","1.0100","625.19","43","14.5400","8615.57","13.7800","563"
"2024-03-26","Google Ads","Display","Fintech","India","161434","6328","0.0392","0.7700","4872.56","263","18.5300","25426.86","5.2200","564"
"2024-02-22","Meta Ads","Display","EdTech","India","19743","619","0.0314","1.2500","773.75","41","18.8700","9219.46","11.9200","565"
"2024-01-25","TikTok Ads","Search","E-commerce","India","46420","1880","0.0405","1.9000","3572.00","113","31.6100","5769.59","1.6200","566"
"2024-07-14","TikTok Ads","Shopping","SaaS","Canada","62888","3307","0.0526","0.6100","2017.27","55","36.6800","12898.32","6.3900","567"
"2024-11-16","Meta Ads","Search","Fintech","UK","151539","3455","0.0228","2.0500","7082.75","135","52.4600","4666.78","0.6600","568"
"2024-05-13","Google Ads","Video","SaaS","Canada","108187","2423","0.0224","2.6700","6469.41","179","36.1400","29012.87","4.4800","569"
"2024-08-28","Google Ads","Search","E-commerce","Australia","94081","5588","0.0594","2.6900","15031.72","88","170.8100","24757.88","1.6500","570"
"2024-08-19","Meta Ads","Search","E-commerce","Canada","199363","3847","0.0193","0.9000","3462.30","73","47.4300","11133.49","3.2200","571"
"2024-10-26","Google Ads","Display","Healthcare","Australia","180365","6114","0.0339","3.4600","21154.44","400","52.8900","111623.05","5.2800","572"
"2024-04-29","Meta Ads","Video","SaaS","Australia","59160","958","0.0162","1.0000","958.00","35","27.3700","7848.99","8.1900","573"
"2024-08-21","Google Ads","Search","E-commerce","UK","180746","5024","0.0278","1.2800","6430.72","64","100.4800","17709.21","2.7500","574"
"2024-11-21","Google Ads","Shopping","E-commerce","Australia","78551","2411","0.0307","3.3800","8149.18","92","88.5800","8262.09","1.0100","575"
